Date,Close,High,Low,Open,Volume
2024-01-04,1168.43994140625,1184.4300537109375,1165.0,1184.4300537109375,2048300
2024-01-05,1167.1300048828125,1174.9100341796875,1161.300048828125,1174.0,1037255
2024-01-08,1152.27001953125,1176.199951171875,1146.52001953125,1176.1800537109375,1205700
2024-01-09,1149.9599609375,1167.72998046875,1148.8199462890625,1163.800048828125,1292220
2024-01-10,1157.43994140625,1160.0,1138.0400390625,1149.81005859375,1273855
2024-01-11,1138.489990234375,1155.5999755859375,1129.02001953125,1155.5999755859375,2964925
2024-01-12,1137.77001953125,1146.969970703125,1129.2099609375,1146.969970703125,1385710
2024-01-15,1156.6500244140625,1159.800048828125,1140.4000244140625,1147.5899658203125,1665610
2024-01-16,1151.6300048828125,1158.0,1141.2099609375,1158.0,1142145
2024-01-17,1129.989990234375,1148.0,1125.4000244140625,1148.0,1778960
2024-01-18,1129.989990234375,1133.6600341796875,1104.1300048828125,1129.489990234375,1727635
2024-01-19,1133.6400146484375,1142.989990234375,1122.3699951171875,1135.02001953125,1641460
2024-01-23,1134.8800048828125,1150.800048828125,1128.18994140625,1130.3800048828125,2329945
2024-01-24,1180.4200439453125,1183.0,1138.5999755859375,1141.5899658203125,5244260
2024-01-25,1171.0999755859375,1185.0,1164.4000244140625,1180.4200439453125,2677510
2024-01-29,1168.739990234375,1178.52001953125,1148.0400390625,1160.0,1509570
2024-01-30,1168.18994140625,1189.800048828125,1166.199951171875,1179.7900390625,1576585
2024-01-31,1224.22998046875,1227.5,1161.4100341796875,1165.010009765625,7857425
2024-02-01,1198.6300048828125,1229.8800048828125,1190.02001953125,1217.8900146484375,3112555
2024-02-02,1207.9000244140625,1214.93994140625,1199.2099609375,1203.18994140625,1686230
2024-02-05,1218.8900146484375,1227.5999755859375,1198.219970703125,1207.800048828125,2126485
2024-02-06,1233.3199462890625,1238.0,1216.75,1217.0,2587065
2024-02-07,1235.949951171875,1238.0,1226.1199951171875,1233.199951171875,2953275
2024-02-08,1232.010009765625,1243.989990234375,1225.0,1243.5999755859375,1791205
2024-02-09,1231.1700439453125,1241.0400390625,1220.8399658203125,1228.0,1238970
2024-02-12,1266.699951171875,1277.68994140625,1246.0,1246.8599853515625,4296460
2024-02-13,1267.0699462890625,1281.969970703125,1262.2099609375,1270.0,2086675
2024-02-14,1251.6700439453125,1267.989990234375,1234.02001953125,1266.010009765625,1724345
2024-02-15,1250.530029296875,1259.800048828125,1241.219970703125,1248.02001953125,1469095
2024-02-16,1263.4300537109375,1273.1400146484375,1249.469970703125,1254.3900146484375,1275915
2024-02-19,1283.4300537109375,1290.7900390625,1263.0,1263.4300537109375,1393520
2024-02-20,1275.199951171875,1293.0,1268.1099853515625,1284.4000244140625,1399485
2024-02-21,1269.8299560546875,1280.510009765625,1261.0,1277.4000244140625,995895
2024-02-22,1272.7900390625,1275.9599609375,1246.27001953125,1275.0,1420120
2024-02-23,1288.4300537109375,1298.81005859375,1272.5999755859375,1273.5400390625,1842255
2024-02-26,1288.1500244140625,1298.0,1276.1300048828125,1289.010009765625,1089190
2024-02-27,1289.9200439453125,1291.9200439453125,1277.050048828125,1283.199951171875,966475
2024-02-28,1285.6099853515625,1301.1800537109375,1278.4200439453125,1288.68994140625,1560230
2024-02-29,1284.8499755859375,1294.5799560546875,1271.4200439453125,1276.4100341796875,5513940
2024-03-01,1238.7099609375,1294.5999755859375,1234.4200439453125,1289.800048828125,2876430
2024-03-04,1267.02001953125,1287.8699951171875,1247.800048828125,1248.0,2196055
2024-03-05,1260.6600341796875,1268.4300537109375,1249.4000244140625,1266.97998046875,1040180
2024-03-06,1262.9300537109375,1266.4000244140625,1238.0,1260.6600341796875,1207130
2024-03-07,1264.8299560546875,1273.93994140625,1261.0999755859375,1261.0999755859375,1174600
2024-03-11,1277.489990234375,1284.719970703125,1262.0,1273.800048828125,1412365
2024-03-12,1260.4300537109375,1285.5999755859375,1253.25,1277.6300048828125,1647055
2024-03-13,1260.760009765625,1270.0,1249.760009765625,1260.47998046875,1051325
2024-03-14,1258.9200439453125,1264.030029296875,1241.780029296875,1256.4000244140625,2001060
2024-03-15,1256.97998046875,1261.7099609375,1242.9000244140625,1257.02001953125,2429735
2024-03-18,1268.2099609375,1270.97998046875,1253.6099853515625,1258.4200439453125,902465
2024-03-19,1226.97998046875,1267.0,1224.68994140625,1267.0,1581835
2024-03-20,1220.6600341796875,1227.6199951171875,1204.6400146484375,1224.989990234375,1385185
2024-03-21,1225.6400146484375,1231.199951171875,1212.0,1225.0,1626230
2024-03-22,1240.6400146484375,1247.8800048828125,1221.010009765625,1225.800048828125,1528595
2024-03-26,1226.969970703125,1242.2900390625,1221.2099609375,1238.0,1361275
2024-03-27,1208.8199462890625,1230.199951171875,1206.8199462890625,1230.199951171875,1452965
2024-03-28,1231.5799560546875,1241.9599609375,1215.5999755859375,1215.5999755859375,2586915
2024-04-01,1250.0699462890625,1256.489990234375,1231.5799560546875,1243.0,772020
2024-04-02,1247.510009765625,1253.7900390625,1241.199951171875,1253.7900390625,1191030
2024-04-03,1224.8800048828125,1253.5999755859375,1222.4000244140625,1247.510009765625,1346125
2024-04-04,1228.5,1235.0,1209.5,1231.0,1995095
2024-04-05,1235.8599853515625,1261.1700439453125,1228.0,1228.5,2705055
2024-04-08,1234.9100341796875,1245.3499755859375,1227.010009765625,1243.489990234375,1420525
2024-04-09,1233.5799560546875,1246.0400390625,1231.0,1240.43994140625,643620
2024-04-10,1231.5799560546875,1239.97998046875,1229.0,1239.97998046875,980420
2024-04-12,1216.77001953125,1237.800048828125,1215.0,1233.780029296875,1974255
2024-04-15,1202.1700439453125,1214.6400146484375,1196.449951171875,1214.6400146484375,1349665
2024-04-16,1210.0699462890625,1214.77001953125,1197.010009765625,1201.1700439453125,2041490
2024-04-18,1191.4300537109375,1225.5,1187.530029296875,1219.989990234375,2988680
2024-04-19,1188.5699462890625,1200.0,1176.1600341796875,1200.0,1713255
2024-04-22,1203.219970703125,1212.800048828125,1190.699951171875,1195.0,1667285
2024-04-23,1190.4200439453125,1213.0,1186.780029296875,1210.0,1494175
2024-04-24,1190.1600341796875,1198.969970703125,1184.2099609375,1192.010009765625,1334935
2024-04-25,1243.75,1252.4000244140625,1185.5999755859375,1195.010009765625,4634925
2024-04-26,1250.4200439453125,1261.77001953125,1235.77001953125,1244.97998046875,2063090
2024-04-29,1259.4200439453125,1265.0,1240.469970703125,1254.0,1485530
2024-04-30,1240.8599853515625,1262.5999755859375,1237.0,1259.97998046875,1906520
2024-05-02,1257.5,1259.9599609375,1239.050048828125,1239.050048828125,3134765
2024-05-03,1269.9100341796875,1283.97998046875,1251.5999755859375,1259.97998046875,2906840
2024-05-06,1258.68994140625,1276.0,1249.27001953125,1275.93994140625,2263770
2024-05-07,1251.52001953125,1270.0,1240.0,1265.97998046875,1586770
2024-05-08,1211.27001953125,1222.989990234375,1190.5400390625,1220.0,4940700
2024-05-09,1175.469970703125,1214.9000244140625,1174.0,1214.9000244140625,2534535
2024-05-10,1184.199951171875,1187.0,1163.6199951171875,1175.0,1480900
2024-05-13,1181.7099609375,1189.800048828125,1170.0999755859375,1184.199951171875,852820
2024-05-14,1173.760009765625,1189.0799560546875,1171.0,1187.780029296875,1186650
2024-05-15,1175.0,1193.3900146484375,1172.0,1177.0,1458405
2024-05-16,1170.0799560546875,1185.5999755859375,1141.800048828125,1185.5999755859375,3660485
2024-05-17,1159.9100341796875,1171.2900390625,1158.199951171875,1170.0799560546875,3006695
2024-05-21,1155.9599609375,1166.6600341796875,1154.5999755859375,1162.18994140625,2456865
2024-05-22,1174.550048828125,1181.0,1158.0799560546875,1170.0,2605110
2024-05-23,1179.5400390625,1186.5999755859375,1167.0,1180.489990234375,2827915
2024-05-24,1173.1500244140625,1181.8199462890625,1167.699951171875,1179.280029296875,2122215
2024-05-27,1174.5400390625,1177.989990234375,1159.219970703125,1173.1500244140625,3366290
2024-05-28,1193.06005859375,1201.02001953125,1174.4300537109375,1174.4300537109375,3966010
2024-05-29,1200.1500244140625,1203.5899658203125,1182.9200439453125,1197.0,2533990
2024-05-30,1174.75,1195.0,1166.5999755859375,1195.0,3005220
2024-05-31,1158.3699951171875,1180.9300537109375,1150.5699462890625,1179.989990234375,5146590
2024-06-03,1156.6600341796875,1187.5799560546875,1155.4300537109375,1187.5799560546875,2087555
2024-06-04,1146.1600341796875,1165.469970703125,1120.0,1161.4000244140625,3287175
2024-06-05,1164.8299560546875,1176.3399658203125,1145.1600341796875,1147.5799560546875,2542820
2024-06-06,1178.18994140625,1185.199951171875,1156.3199462890625,1167.0,3598380
2024-06-07,1212.260009765625,1216.8199462890625,1175.25,1178.18994140625,3747525
2024-06-10,1221.22998046875,1231.530029296875,1200.81005859375,1212.260009765625,3148275
2024-06-11,1207.8499755859375,1220.050048828125,1205.5999755859375,1217.0,2581810
2024-06-12,1212.010009765625,1217.0,1198.199951171875,1212.0,1932925
2024-06-13,1219.1700439453125,1223.97998046875,1206.300048828125,1223.97998046875,2191150
2024-06-14,1217.050048828125,1223.699951171875,1207.02001953125,1219.199951171875,1985020
2024-06-18,1198.25,1212.4000244140625,1196.0,1209.5999755859375,3076985
2024-06-19,1191.239990234375,1199.9300537109375,1184.0,1198.3900146484375,3056645
2024-06-20,1194.1600341796875,1199.199951171875,1177.5999755859375,1185.0,2489735
2024-06-21,1202.2900390625,1211.0,1191.030029296875,1194.199951171875,2150475
2024-06-24,1210.989990234375,1220.0,1194.5999755859375,1199.5999755859375,1624525
2024-06-25,1215.6800537109375,1219.0400390625,1203.2099609375,1218.0,1977490
2024-06-26,1214.010009765625,1218.9300537109375,1205.06005859375,1212.699951171875,1958240
2024-06-27,1247.1800537109375,1249.8900146484375,1199.0,1200.0,12168270
2024-06-28,1280.469970703125,1284.0,1250.2099609375,1251.0899658203125,5118295
2024-07-01,1270.739990234375,1296.0,1267.4300537109375,1286.0,2251925
2024-07-02,1274.050048828125,1276.18994140625,1256.8499755859375,1269.0,1819075
2024-07-03,1285.1800537109375,1305.1600341796875,1273.030029296875,1274.800048828125,2913200
2024-07-04,1295.8699951171875,1308.4000244140625,1274.02001953125,1286.0,1744245
2024-07-05,1304.0,1309.4300537109375,1291.2099609375,1295.8699951171875,1139175
2024-07-08,1306.8299560546875,1315.0,1297.199951171875,1304.0,807380
2024-07-09,1316.5699462890625,1319.0,1286.18994140625,1308.0,1734640
2024-07-10,1318.510009765625,1320.8900146484375,1296.5999755859375,1314.9000244140625,1287550
2024-07-11,1318.949951171875,1324.3900146484375,1306.969970703125,1318.6300048828125,1581340
2024-07-12,1343.8900146484375,1349.0,1312.93994140625,1318.050048828125,2944400
2024-07-15,1358.949951171875,1376.989990234375,1340.510009765625,1350.0,3023975
2024-07-16,1329.2099609375,1356.5899658203125,1327.3299560546875,1351.989990234375,1556420
2024-07-18,1333.5,1341.77001953125,1318.0799560546875,1329.199951171875,1928535
2024-07-19,1327.199951171875,1343.6800537109375,1325.260009765625,1332.0,900340
2024-07-22,1354.1800537109375,1356.0,1316.0,1316.0,2061455
2024-07-23,1373.0,1376.800048828125,1343.4000244140625,1354.0,4330455
2024-07-24,1364.030029296875,1387.780029296875,1358.6500244140625,1387.780029296875,3019385
2024-07-25,1370.6400146484375,1374.989990234375,1351.4100341796875,1359.0,1315525
2024-07-26,1375.72998046875,1393.199951171875,1358.3199462890625,1377.7900390625,2051955
2024-07-29,1368.010009765625,1389.6199951171875,1347.0,1384.0,3271945
2024-07-30,1360.8299560546875,1378.199951171875,1358.5799560546875,1369.010009765625,1458475
2024-07-31,1350.0999755859375,1365.9000244140625,1347.0,1360.780029296875,1730870
2024-08-01,1377.5899658203125,1380.0999755859375,1357.3299560546875,1359.0999755859375,2320480
2024-08-02,1392.8299560546875,1396.199951171875,1374.8900146484375,1376.199951171875,2209945
2024-08-05,1362.4100341796875,1392.199951171875,1358.800048828125,1386.02001953125,2186945
2024-08-06,1361.47998046875,1383.06005859375,1359.06005859375,1367.780029296875,1227135
2024-08-07,1385.27001953125,1387.0,1368.0,1376.0,968865
2024-08-08,1387.6600341796875,1407.0,1382.8900146484375,1385.0,2705840
2024-08-09,1402.699951171875,1405.0,1392.6700439453125,1396.0,656255
2024-08-12,1377.31005859375,1406.0,1374.6600341796875,1402.7900390625,1853275
2024-08-13,1389.6800537109375,1392.449951171875,1370.25,1380.4000244140625,1217325
2024-08-14,1360.2099609375,1392.4000244140625,1358.5,1391.0,1727965
2024-08-16,1358.719970703125,1369.7900390625,1351.6300048828125,1366.2099609375,2565660
2024-08-19,1382.27001953125,1384.800048828125,1363.52001953125,1367.5899658203125,809235
2024-08-20,1393.0699462890625,1394.8399658203125,1380.0,1386.0,747970
2024-08-21,1412.489990234375,1421.489990234375,1393.0699462890625,1399.97998046875,1905585
2024-08-22,1393.81005859375,1412.469970703125,1384.6400146484375,1412.469970703125,1683410
2024-08-23,1390.9000244140625,1398.0,1386.010009765625,1395.969970703125,711440
2024-08-26,1388.6600341796875,1391.989990234375,1379.8399658203125,1384.989990234375,1018915
2024-08-27,1392.5899658203125,1401.31005859375,1380.4100341796875,1389.0,2277085
2024-08-28,1399.8599853515625,1409.6500244140625,1384.5999755859375,1392.5899658203125,1632585
2024-08-29,1386.22998046875,1403.989990234375,1377.8199462890625,1379.6600341796875,1784160
2024-08-30,1406.27001953125,1409.0,1387.5999755859375,1387.5999755859375,3415210
2024-09-02,1374.4300537109375,1414.989990234375,1366.0,1409.93994140625,2354285
2024-09-03,1370.77001953125,1382.800048828125,1369.5999755859375,1380.0,1246805
2024-09-04,1357.43994140625,1369.56005859375,1353.4000244140625,1369.56005859375,2177470
2024-09-05,1339.1500244140625,1369.760009765625,1337.199951171875,1359.5,2001265
2024-09-06,1333.4300537109375,1344.02001953125,1330.5999755859375,1339.780029296875,2074285
2024-09-09,1331.1800537109375,1343.18994140625,1320.5400390625,1335.989990234375,1466880
2024-09-10,1330.0799560546875,1339.56005859375,1322.6300048828125,1338.800048828125,2328120
2024-09-11,1322.5,1349.8699951171875,1319.1800537109375,1332.1800537109375,1833720
2024-09-12,1336.77001953125,1342.43994140625,1316.06005859375,1340.0,2663355
2024-09-13,1332.1400146484375,1339.81005859375,1329.4000244140625,1337.280029296875,1197575
2024-09-16,1329.4200439453125,1337.97998046875,1326.300048828125,1337.97998046875,691625
2024-09-17,1326.3299560546875,1333.1500244140625,1320.5999755859375,1328.02001953125,911735
2024-09-18,1313.56005859375,1329.5999755859375,1306.199951171875,1329.4000244140625,1239415
2024-09-19,1300.510009765625,1322.5,1296.5,1316.800048828125,4661780
2024-09-20,1310.22998046875,1319.5899658203125,1297.1400146484375,1306.9599609375,2823650
2024-09-23,1330.8900146484375,1332.4000244140625,1316.0,1320.0,1326620
2024-09-24,1330.0699462890625,1337.97998046875,1316.0400390625,1330.8900146484375,1962100
2024-09-25,1338.2900390625,1341.52001953125,1319.1099853515625,1331.25,2388280
2024-09-26,1348.8800048828125,1351.4000244140625,1332.8599853515625,1342.9599609375,2842130
2024-09-27,1349.97998046875,1354.47998046875,1333.300048828125,1342.199951171875,2794555
2024-09-30,1350.3199462890625,1358.199951171875,1342.0,1351.0,1827470
2024-10-01,1349.8199462890625,1357.0799560546875,1335.6099853515625,1350.3199462890625,1738090
2024-10-03,1347.1300048828125,1359.0,1338.4200439453125,1356.0,2277090
2024-10-04,1326.6500244140625,1346.5799560546875,1322.199951171875,1342.5999755859375,1742335
2024-10-07,1321.97998046875,1342.4100341796875,1316.219970703125,1336.7099609375,2224190
2024-10-08,1331.2099609375,1333.5999755859375,1315.0,1321.989990234375,1395550
2024-10-09,1332.969970703125,1350.97998046875,1329.4200439453125,1339.199951171875,1680365
2024-10-10,1316.6199951171875,1339.5999755859375,1310.739990234375,1339.5999755859375,1582735
2024-10-11,1319.8399658203125,1324.93994140625,1309.010009765625,1317.0,1130225
2024-10-14,1331.97998046875,1338.18994140625,1320.0,1327.199951171875,1117595
2024-10-15,1322.3299560546875,1339.97998046875,1321.0400390625,1336.800048828125,1423265
2024-10-16,1342.1800537109375,1349.18994140625,1325.81005859375,1328.0,1849620
2024-10-17,1340.81005859375,1355.0,1330.0899658203125,1348.9599609375,1819115
2024-10-18,1348.219970703125,1354.800048828125,1332.47998046875,1340.81005859375,1143115
2024-10-21,1339.47998046875,1354.0,1337.2099609375,1354.0,1175275
2024-10-22,1332.47998046875,1351.0,1326.4599609375,1345.4000244140625,1904985
2024-10-23,1321.5799560546875,1337.6199951171875,1318.0,1331.8699951171875,1548860
2024-10-24,1316.5400390625,1328.800048828125,1313.8399658203125,1328.800048828125,1587305
2024-10-25,1302.93994140625,1316.4000244140625,1290.02001953125,1314.0,1285830
2024-10-28,1311.5,1325.9000244140625,1290.25,1320.0,829374
2024-10-29,1274.699951171875,1335.4000244140625,1263.5,1327.0,1443741
2024-10-30,1249.8499755859375,1273.0,1228.800048828125,1273.0,2065575
2024-10-31,1274.199951171875,1283.6500244140625,1248.0,1258.5999755859375,1902206
2024-11-01,1259.5999755859375,1289.0,1201.800048828125,1280.0,540201
2024-11-04,1268.300048828125,1276.9000244140625,1250.550048828125,1259.5999755859375,1771490
2024-11-05,1272.199951171875,1279.0,1241.25,1265.0999755859375,1603920
2024-11-06,1302.0999755859375,1321.9000244140625,1251.5999755859375,1274.0,3908554
2024-11-07,1287.3499755859375,1309.0,1280.550048828125,1304.949951171875,1479152
2024-11-08,1283.6500244140625,1293.0,1259.1500244140625,1292.800048828125,1328199
2024-11-11,1287.9000244140625,1295.25,1262.1500244140625,1284.0,1175591
2024-11-12,1263.9000244140625,1288.4000244140625,1258.300048828125,1287.8499755859375,1110785
2024-11-13,1245.0,1265.050048828125,1238.300048828125,1258.0,995217
2024-11-14,1226.699951171875,1253.0,1222.199951171875,1249.9000244140625,1346891
2024-11-18,1193.550048828125,1219.800048828125,1170.199951171875,1206.0999755859375,3367815
2024-11-19,1213.449951171875,1232.0,1186.25,1193.0,1509716
2024-11-21,1195.3499755859375,1206.699951171875,1172.5,1174.9000244140625,2121476
2024-11-22,1214.449951171875,1223.199951171875,1193.5999755859375,1199.0,763755
2024-11-25,1209.300048828125,1247.0,1205.75,1233.949951171875,3280431
2024-11-26,1208.6500244140625,1218.3499755859375,1203.199951171875,1209.0,1190121
2024-11-27,1199.9000244140625,1215.5999755859375,1198.050048828125,1212.0,1402977
2024-11-28,1191.949951171875,1209.9000244140625,1188.449951171875,1209.050048828125,2819269
2024-11-29,1202.300048828125,1219.3499755859375,1198.6500244140625,1206.0,2535820
2024-12-02,1221.75,1225.25,1202.300048828125,1214.25,1826479
2024-12-03,1224.5,1229.0,1217.550048828125,1229.0,2237453
2024-12-04,1215.550048828125,1229.0999755859375,1209.5999755859375,1224.5,1435443
2024-12-05,1239.8499755859375,1249.5,1210.0999755859375,1216.550048828125,3324867
2024-12-06,1253.699951171875,1255.1500244140625,1236.3499755859375,1246.0,1717216
2024-12-09,1255.1500244140625,1261.800048828125,1243.25,1254.6500244140625,1269332
2024-12-10,1240.3499755859375,1253.5999755859375,1233.0,1250.0,2025890
2024-12-11,1238.550048828125,1243.4000244140625,1226.699951171875,1240.300048828125,1178864
2024-12-12,1245.4000244140625,1250.199951171875,1226.3499755859375,1244.800048828125,1648944
2024-12-13,1246.3499755859375,1250.199951171875,1226.449951171875,1240.300048828125,1258819
2024-12-16,1269.949951171875,1274.1500244140625,1245.199951171875,1246.3499755859375,1920945
2024-12-17,1247.6500244140625,1270.949951171875,1243.25,1269.0,2706166
2024-12-18,1275.4000244140625,1281.0,1249.550048828125,1251.9000244140625,2823838
2024-12-19,1325.5999755859375,1331.3499755859375,1271.6500244140625,1275.0,7185903
2024-12-20,1343.6500244140625,1368.699951171875,1317.4000244140625,1326.0,7499087
2024-12-23,1341.3499755859375,1367.0,1330.300048828125,1362.0,3740109
2024-12-24,1350.9000244140625,1365.0,1336.199951171875,1347.0,2587142
2024-12-26,1355.1500244140625,1360.199951171875,1342.75,1350.9000244140625,1531359
2024-12-27,1389.449951171875,1398.25,1345.5,1363.050048828125,3656253
2024-12-30,1376.9000244140625,1392.0,1372.0999755859375,1389.5999755859375,2462657
2024-12-31,1388.5,1395.0,1366.550048828125,1370.300048828125,1892083
2025-01-01,1369.0,1389.050048828125,1355.3499755859375,1388.449951171875,1658723
2025-01-02,1375.050048828125,1387.949951171875,1370.050048828125,1371.449951171875,1726305
2025-01-03,1352.6500244140625,1378.1500244140625,1347.199951171875,1375.050048828125,1573592
2025-01-06,1350.3499755859375,1361.300048828125,1333.800048828125,1360.4000244140625,1539970
2025-01-07,1351.550048828125,1373.050048828125,1347.5,1352.0,1723188
2025-01-08,1370.75,1405.9000244140625,1358.0,1369.5,3456684
2025-01-09,1371.5999755859375,1382.949951171875,1364.0999755859375,1380.0,1607980
2025-01-10,1354.4000244140625,1386.0,1352.5999755859375,1366.0999755859375,1582776
2025-01-13,1335.0999755859375,1354.1500244140625,1330.199951171875,1354.050048828125,2822318
2025-01-14,1337.550048828125,1348.8499755859375,1323.6500244140625,1335.1500244140625,1370223
2025-01-15,1337.199951171875,1345.0,1313.949951171875,1345.0,1940371
2025-01-16,1302.75,1347.0,1297.0,1340.9000244140625,1195731
2025-01-17,1309.4000244140625,1320.699951171875,1288.0,1298.0,1432206
2025-01-20,1302.3499755859375,1309.0,1293.6500244140625,1308.3499755859375,561642
2025-01-21,1288.1500244140625,1312.949951171875,1285.6500244140625,1302.3499755859375,738787
2025-01-22,1296.25,1308.0,1288.0,1291.0,1301422
2025-01-23,1289.4000244140625,1303.949951171875,1274.550048828125,1289.0,1448659
2025-01-24,1224.4000244140625,1252.6500244140625,1203.5,1229.949951171875,7082467
2025-01-27,1197.6500244140625,1234.3499755859375,1191.5,1224.4000244140625,2184847
2025-01-28,1181.25,1197.6500244140625,1164.6500244140625,1197.6500244140625,3142189
2025-01-29,1181.199951171875,1192.449951171875,1173.5,1187.4000244140625,3458251
2025-01-30,1194.5,1204.800048828125,1184.0,1188.0,3290757
2025-01-31,1217.3499755859375,1221.0,1196.0,1202.0,1505147
2025-02-01,1204.949951171875,1220.4000244140625,1200.0999755859375,1220.4000244140625,1067956
2025-02-03,1203.8499755859375,1220.0,1196.800048828125,1200.0,1407877
2025-02-04,1219.949951171875,1233.0,1201.449951171875,1207.0,2239920
2025-02-05,1227.550048828125,1233.0999755859375,1215.8499755859375,1227.0,1460238
2025-02-06,1236.6500244140625,1254.0,1230.199951171875,1234.9000244140625,2990483
2025-02-07,1240.4000244140625,1243.75,1226.0,1240.0,1236992
2025-02-10,1220.949951171875,1239.699951171875,1211.050048828125,1239.699951171875,1565579
2025-02-11,1209.800048828125,1222.9000244140625,1201.25,1220.0,1819297
2025-02-12,1215.8499755859375,1220.4000244140625,1202.8499755859375,1218.0,1306601
2025-02-13,1223.5999755859375,1243.0,1216.9000244140625,1216.9000244140625,4447231
2025-02-14,1197.050048828125,1230.0,1186.25,1223.5,1211843
2025-02-17,1198.949951171875,1202.0,1183.1500244140625,1196.8499755859375,613030
2025-02-18,1197.4000244140625,1204.949951171875,1182.0,1198.949951171875,1713796
2025-02-19,1165.8499755859375,1176.949951171875,1127.5,1166.0,3062142
2025-02-20,1170.949951171875,1174.1500244140625,1156.25,1164.5,1579890
2025-02-21,1151.800048828125,1170.75,1145.25,1170.699951171875,6828902
2025-02-24,1164.550048828125,1173.9000244140625,1151.0,1151.800048828125,2017521
2025-02-25,1128.1500244140625,1169.550048828125,1122.5,1167.1500244140625,6463238
2025-02-27,1125.550048828125,1136.3499755859375,1115.0,1128.5,3435069
2025-02-28,1116.5,1132.0,1104.550048828125,1128.699951171875,3895033
2025-03-03,1119.5999755859375,1130.25,1103.9000244140625,1118.3499755859375,1810605
2025-03-04,1120.1500244140625,1124.1500244140625,1105.050048828125,1111.0999755859375,1074133
2025-03-05,1126.4000244140625,1129.0,1110.550048828125,1120.5,1260157
2025-03-06,1140.0999755859375,1145.699951171875,1118.6500244140625,1135.0,1648697
2025-03-07,1133.25,1145.199951171875,1130.0,1140.0999755859375,790599
2025-03-10,1120.199951171875,1137.1500244140625,1115.4000244140625,1134.949951171875,950503
2025-03-11,1116.6500244140625,1126.949951171875,1110.6500244140625,1117.0,884438
2025-03-12,1105.1500244140625,1116.6500244140625,1092.449951171875,1116.5999755859375,1914579
2025-03-13,1107.949951171875,1110.25,1095.050048828125,1105.1500244140625,1299174
2025-03-17,1150.699951171875,1154.0999755859375,1101.5,1107.9000244140625,2714559
2025-03-18,1150.699951171875,1150.699951171875,1150.699951171875,1150.699951171875,0
2025-03-19,1172.0999755859375,1177.699951171875,1158.0999755859375,1174.0,1507415
2025-03-20,1187.199951171875,1190.75,1165.300048828125,1178.949951171875,1521677
2025-03-21,1200.1500244140625,1204.6500244140625,1177.050048828125,1190.199951171875,2313824
2025-03-24,1210.300048828125,1216.3499755859375,1190.25,1205.0,1660669
2025-03-25,1177.9000244140625,1215.949951171875,1167.949951171875,1210.300048828125,2860907
2025-03-26,1164.5999755859375,1179.800048828125,1152.6500244140625,1177.9000244140625,2864505
2025-03-27,1162.199951171875,1172.4000244140625,1144.0,1160.0,4460409
2025-03-28,1144.199951171875,1159.25,1140.75,1159.25,2762934
2025-04-01,1152.199951171875,1164.4000244140625,1136.050048828125,1144.199951171875,4158012
2025-04-02,1150.0,1152.699951171875,1135.0,1150.0,2071245
2025-04-03,1151.449951171875,1226.9000244140625,1149.050048828125,1190.5,6324685
2025-04-04,1109.949951171875,1157.449951171875,1076.199951171875,1151.800048828125,5423861
2025-04-07,1087.9000244140625,1098.8499755859375,1020.0,1020.0,3888037
2025-04-08,1107.949951171875,1113.6500244140625,1088.699951171875,1100.0,1577632
2025-04-09,1094.050048828125,1103.25,1061.6500244140625,1094.5,5511474
2025-04-11,1109.5,1139.9000244140625,1102.25,1139.9000244140625,2740831
2025-04-15,1154.9000244140625,1158.0999755859375,1129.0,1140.9000244140625,2683350
2025-04-16,1158.4000244140625,1161.4000244140625,1143.699951171875,1150.199951171875,1451875
2025-04-17,1163.5999755859375,1173.5999755859375,1150.0999755859375,1150.0999755859375,2788024
2025-04-21,1177.4000244140625,1179.699951171875,1155.0,1163.4000244140625,1938756
2025-04-22,1175.0,1180.5,1162.300048828125,1173.9000244140625,1313400
2025-04-23,1186.0,1191.800048828125,1175.9000244140625,1185.0999755859375,3192132
2025-04-24,1200.5,1210.0,1176.300048828125,1179.0,4819678
2025-04-25,1174.800048828125,1210.5,1159.699951171875,1203.9000244140625,1286573
2025-04-28,1198.699951171875,1205.0,1176.300048828125,1176.300048828125,1236678
2025-04-29,1176.0,1204.4000244140625,1169.0,1204.4000244140625,1663018
2025-04-30,1183.9000244140625,1196.5999755859375,1175.9000244140625,1176.199951171875,1604442
2025-05-02,1177.9000244140625,1194.800048828125,1171.4000244140625,1176.0999755859375,910973
2025-05-05,1171.300048828125,1193.9000244140625,1154.5,1188.699951171875,1893680
2025-05-06,1160.4000244140625,1175.0,1129.4000244140625,1172.199951171875,1990745
2025-05-07,1160.699951171875,1164.5999755859375,1143.4000244140625,1143.4000244140625,1421366
2025-05-08,1148.0,1161.4000244140625,1142.0,1152.699951171875,2616533
2025-05-09,1155.9000244140625,1167.0,1138.5,1142.5,1248574
2025-05-12,1195.5999755859375,1204.0,1143.9000244140625,1155.9000244140625,5065176
2025-05-13,1207.0999755859375,1241.0,1196.0,1196.0,3134295
2025-05-14,1220.0,1223.300048828125,1193.199951171875,1213.300048828125,1197152
2025-05-15,1236.300048828125,1239.800048828125,1200.199951171875,1214.0,2053553
2025-05-16,1230.699951171875,1238.9000244140625,1221.0,1238.9000244140625,882873
2025-05-19,1219.0,1241.800048828125,1214.199951171875,1228.300048828125,2235758
2025-05-20,1224.199951171875,1234.4000244140625,1216.5999755859375,1222.0,1385750
